instrument,pip_size,stop_loss_pips,take_profit_pips,proximity_alert_pips,base_volume,profit_volume,DAILY_BIAS,levels_csv_file,trade_log_file
MUR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HTGC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AG.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
UE.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
MANU.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SA.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AMWL.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CCJ.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TAK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
PDM.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SM.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
VST.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
DBI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
EQT.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CCU.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CLF.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TPC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
STNG.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
VALE.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
PTY.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SBSW.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
GPK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
GNL.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SRG.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
DX.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
INFY.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
GTN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CVI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AKR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
EQNR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SBH.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TME.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TECK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TGNA.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TROX.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
BRX.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
KW.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CAL.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
FSK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
MTW.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CADE.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TPH.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
PSTG.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
PK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
IMAX.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
FLR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
OUT.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AU.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
ATI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
DK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HRB.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CNK.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
ORI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
RDN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
EPRT.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
EB.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
BOX.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
MTDR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
PEB.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
FLO.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
DAN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
BSAC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
STWD.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
LEVI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
MD.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CNO.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
DDD.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
BE.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
MX.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HP.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
ELF.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SKM.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HPP.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
NOMD.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
FCPT.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CWEN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HUN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
ZTO.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
PBA.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
GTY.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
SPCE.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HMC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HSBC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AXTA.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
VIPS.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AVTR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
JEF.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AEO.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
HR.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CMC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
BXMT.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TRGP.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AA.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
TMHC.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
LRN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
JBGS.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
DEI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AAT.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
ASAN.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
AMH.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
MMI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
STAG.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
CUZ.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
UNFI.NYSE,1,1,1,1,1,1,BUY,D:\TRADING\ALGO_STUFF_2025\TRADING_BOTs\LEVELS\lse_levels_file.csv,D:\TRADING\ALGO_STUFF_2025\STOCK_TRADING_BOTs\Signals_LSE\Acc_lse_trades_log.csv
